ROI,fv_001,fv_002,fv_003,fv_004,fv_005,fv_006,fv_007,fv_008,class
2834_6,0.094516,0.17085,0.17305,0.186,0.1725,0.11849,0.084596,0,6
2835_6,0.12941,0.2194,0.20731,0.18219,0.1186,0.075358,0.067727,0,6
2836_6,0.15069,0.23355,0.21276,0.16513,0.11547,0.073326,0.049076,0,6
2837_6,0.12849,0.22054,0.18888,0.17611,0.14711,0.088321,0.050545,0,6
2838_6,0.17773,0.23092,0.21506,0.14338,0.10043,0.058143,0.074331,0,6
2839_6,0.2877,0.33119,0.19892,0.098816,0.039629,0.019557,0.024189,0,6
2840_6,0.15825,0.31949,0.30185,0.13165,0.04886,0.02063,0.019273,0,6
2841_6,0.10302,0.28473,0.33624,0.1653,0.062788,0.028703,0.019221,0,6
2842_6,0.066446,0.22553,0.34464,0.20375,0.077199,0.043838,0.038599,0,6
2843_6,0.062025,0.1502,0.28793,0.23807,0.12831,0.065673,0.067802,0,6
2844_6,0.079482,0.1032,0.22304,0.25693,0.16821,0.088417,0.080715,0,6
2845_6,0.060736,0.074233,0.16135,0.25644,0.22025,0.12607,0.10092,0,6
2846_6,0.04424,0.057742,0.13703,0.23987,0.2439,0.16432,0.1129,0,6
2847_6,0.051453,0.257,0.35884,0.19355,0.078113,0.035457,0.025593,0,6
2848_6,0.043342,0.21775,0.33864,0.22115,0.096606,0.051697,0.030809,0,6
2849_6,0.054595,0.13946,0.28054,0.26432,0.14135,0.071081,0.048649,0,6
2850_6,0.051443,0.093359,0.23381,0.27137,0.1908,0.098802,0.060425,0,6
2851_6,0.033389,0.062638,0.17219,0.2878,0.24034,0.1261,0.077539,0,6
2852_6,0.015228,0.050479,0.14326,0.2665,0.25747,0.15849,0.10857,0,6
2853_6,0.074231,0.15827,0.28526,0.23993,0.13017,0.068134,0.044008,0,6
2854_6,0.071331,0.11979,0.23169,0.2581,0.16635,0.091478,0.061258,0,6
2855_6,0.27467,0.27763,0.21019,0.13241,0.063008,0.029289,0.012798,0,6
2856_6,0.1731,0.17903,0.24135,0.21192,0.12933,0.043274,0.022008,0,6
2857_6,0.069918,0.10898,0.23215,0.29385,0.19333,0.071162,0.030605,0,6
2858_6,0.015696,0.068608,0.2081,0.29899,0.25215,0.10987,0.046582,0,6
2859_6,0.032208,0.098701,0.17584,0.2639,0.23714,0.12857,0.063636,0,6
2860_6,0.22487,0.30714,0.24656,0.11376,0.05582,0.02963,0.022222,0,6
2861_6,0.22007,0.27212,0.24932,0.13978,0.065675,0.036183,0.016853,0,6
2862_6,0.2062,0.23722,0.23846,0.17841,0.088586,0.037717,0.0134,0,6
2863_6,0.1097,0.13998,0.26241,0.26037,0.141,0.059048,0.027488,0,6
2864_6,0.04397,0.1062,0.23554,0.31679,0.19362,0.072255,0.031628,0,6
2865_6,0.048387,0.12695,0.21774,0.27185,0.20265,0.090531,0.041883,0,6
2866_6,0.073999,0.18018,0.20426,0.22859,0.17816,0.091738,0.043082,0,6
2867_6,0.075233,0.17451,0.20114,0.20398,0.18071,0.10781,0.056618,0,6
2868_6,0.091814,0.22001,0.21831,0.19272,0.15208,0.079022,0.046049,0,6
2869_6,0.081263,0.20626,0.21713,0.19073,0.15373,0.10016,0.050725,0,6
2870_6,0.064893,0.1735,0.20445,0.19549,0.16644,0.11757,0.077654,0,6
2871_6,0.092808,0.20809,0.22634,0.19038,0.14886,0.086198,0.047329,0,6
2872_6,0.064233,0.17855,0.21986,0.22128,0.16865,0.093379,0.054046,0,6
2873_6,0.1636,0.33988,0.29886,0.12282,0.04724,0.018896,0.0087021,0,6
2874_6,0.10905,0.27877,0.3159,0.16449,0.065115,0.04341,0.023274,0,6
2875_6,0.10732,0.1853,0.19508,0.17915,0.14897,0.11291,0.071269,0,6
2876_6,0.15086,0.30362,0.31123,0.13862,0.050829,0.021745,0.023104,0,6
2877_6,0.064861,0.13076,0.2149,0.22949,0.17921,0.11826,0.062516,0,6
2878_6,0.083333,0.15554,0.1853,0.20471,0.17831,0.13018,0.062629,0,6
2879_6,0.08156,0.14321,0.1743,0.18276,0.17621,0.14512,0.096836,0,6
2880_6,0.036115,0.13899,0.2736,0.26183,0.1513,0.077975,0.060192,0,6
2881_6,0.036178,0.12262,0.20961,0.25214,0.19442,0.10522,0.079812,0,6
2882_6,0.13563,0.17344,0.21047,0.24777,0.1461,0.058493,0.028097,0,6
2883_6,0.040343,0.087593,0.22465,0.28461,0.20807,0.099199,0.05554,0,6
2884_6,0.068833,0.21999,0.32021,0.212,0.090584,0.047357,0.041024,0,6
2885_6,0.095693,0.19732,0.30952,0.21254,0.099304,0.056229,0.029404,0,6
2886_6,0.10715,0.18001,0.25578,0.21776,0.12178,0.069928,0.047594,0,6
2887_6,0.078799,0.1375,0.22568,0.24256,0.16028,0.10158,0.053605,0,6
2888_6,0.043111,0.099864,0.19372,0.26112,0.20737,0.11978,0.075034,0,6
2889_6,0.044153,0.09901,0.18223,0.25555,0.2031,0.13647,0.079476,0,6
2890_6,0.053286,0.11388,0.17122,0.22045,0.2007,0.14661,0.09386,0,6
2891_6,0.069355,0.14382,0.17769,0.17097,0.18817,0.15376,0.096237,0,6
2892_6,0.054575,0.14092,0.19223,0.18599,0.19359,0.14119,0.091501,0,6
2893_6,0.15918,0.24792,0.27077,0.1651,0.077978,0.040871,0.038182,0,6
2894_6,0.061146,0.12467,0.20718,0.24755,0.17364,0.10003,0.085782,0,6
2895_6,0.081768,0.19132,0.23789,0.19714,0.1376,0.098968,0.055306,0,6
2896_6,0.087154,0.20522,0.26013,0.20229,0.1266,0.079158,0.039446,0,6
2897_6,0.12699,0.22275,0.22304,0.16176,0.11078,0.08132,0.073365,0,6
2898_6,0.048161,0.092528,0.20899,0.25803,0.20724,0.11004,0.075015,0,6
2899_6,0.068907,0.10138,0.19062,0.25812,0.18921,0.11663,0.07512,0,6
2900_6,0.08956,0.15161,0.19288,0.19585,0.17534,0.12382,0.070947,0,6
2901_6,0.074266,0.15397,0.19804,0.19886,0.17057,0.12568,0.078618,0,6
2902_6,0.035941,0.089024,0.2209,0.29555,0.20818,0.096765,0.053636,0,6
2903_6,0.044703,0.088052,0.19209,0.27716,0.22731,0.10864,0.062043,0,6
2904_6,0.056294,0.099293,0.1686,0.23338,0.21867,0.14512,0.078642,0,6
2905_6,0.1304,0.21929,0.26528,0.20303,0.10264,0.047112,0.032249,0,6
2906_6,0.092956,0.17293,0.25503,0.22802,0.14248,0.072034,0.036547,0,6
2907_6,0.098214,0.13708,0.20772,0.23451,0.17673,0.090074,0.055672,0,6
2908_6,0.098143,0.12864,0.15997,0.22207,0.19462,0.12226,0.0743,0,6
2909_6,0.10749,0.21524,0.31932,0.2021,0.084625,0.045466,0.025756,0,6
2910_6,0.082509,0.16632,0.28214,0.23269,0.13404,0.062467,0.039823,0,6
2911_6,0.07624,0.11332,0.16188,0.22977,0.20914,0.13107,0.07859,0,6
2912_6,0.075512,0.10795,0.12869,0.19144,0.2151,0.17229,0.10901,0,6
2913_6,0.047204,0.096656,0.12672,0.16971,0.21888,0.20006,0.14077,0,6
2914_6,0.35128,0.33053,0.16873,0.091897,0.032856,0.016304,0.0083992,0,6
2915_6,0.22566,0.23557,0.21204,0.1786,0.086946,0.040624,0.02056,0,6
2916_6,0.072644,0.14148,0.2352,0.23952,0.16866,0.094488,0.048006,0,6
2917_6,0.035193,0.088113,0.18743,0.26251,0.22054,0.13191,0.074296,0,6
2918_6,0.061268,0.13292,0.1553,0.19206,0.21737,0.14731,0.093767,0,6
2919_6,0.070464,0.14363,0.15362,0.16766,0.1817,0.16766,0.11528,0,6
2920_6,0.065374,0.14903,0.15512,0.1651,0.17064,0.17147,0.12327,0,6
2921_6,0.085851,0.21039,0.21463,0.17117,0.14308,0.10758,0.067303,0,6
2922_6,0.09245,0.21589,0.24874,0.20106,0.12954,0.06755,0.044768,0,6
2923_6,0.11917,0.22634,0.23514,0.18342,0.10984,0.074647,0.051453,0,6
2924_6,0.10307,0.19635,0.22833,0.18895,0.13108,0.09223,0.059989,0,6
2925_6,0.029695,0.096437,0.24604,0.28026,0.18043,0.098416,0.068722,0,6
2926_6,0.052646,0.11758,0.21245,0.25441,0.19642,0.1117,0.054784,0,6
2927_6,0.082616,0.17438,0.20667,0.20102,0.16792,0.11329,0.05409,0,6
2928_6,0.34732,0.32395,0.16277,0.093468,0.036909,0.016994,0.018587,0,6
2929_6,0.23984,0.26956,0.20351,0.16413,0.073679,0.02998,0.019309,0,6
2930_6,0.14612,0.19182,0.2242,0.21717,0.12503,0.061762,0.033894,0,6
2931_6,0.13509,0.16372,0.15851,0.22436,0.16892,0.090057,0.059344,0,6
2932_6,0.20593,0.25481,0.21235,0.17802,0.090123,0.039753,0.019012,0,6
2933_6,0.10592,0.16783,0.22849,0.23396,0.15142,0.076827,0.035554,0,6
2934_6,0.11041,0.14999,0.15906,0.21528,0.19335,0.11344,0.058482,0,6
2935_6,0.11348,0.17335,0.13665,0.16736,0.18116,0.14394,0.084071,0,6
2936_6,0.08065,0.13598,0.12276,0.14341,0.19543,0.18965,0.13212,0,6
2937_6,0.41057,0.24462,0.13003,0.069314,0.039717,0.052871,0.052871,0,6
2938_6,0.23265,0.14687,0.13361,0.12269,0.12893,0.12659,0.10866,0,6
2939_6,0.076356,0.086361,0.14139,0.1614,0.18694,0.198,0.14955,0,6
2940_6,0.032926,0.071694,0.13728,0.17764,0.23208,0.20526,0.14312,0,6
2941_6,0.041536,0.085946,0.14368,0.18678,0.21813,0.19305,0.13088,0,6
2942_6,0.040222,0.088383,0.14316,0.19344,0.22149,0.19688,0.11643,0,6
2943_6,0.023703,0.071372,0.11825,0.20701,0.23282,0.2157,0.13116,0,6
2944_6,0.25164,0.24849,0.19076,0.11047,0.060614,0.069011,0.069011,0,6
2945_6,0.118,0.12545,0.18087,0.1475,0.1362,0.15385,0.13813,0,6
2946_6,0.034852,0.08809,0.16712,0.1792,0.18496,0.19237,0.1534,0,6
2947_6,0.04092,0.089329,0.15539,0.19845,0.20888,0.17973,0.12731,0,6
2948_6,0.05811,0.11312,0.1813,0.22779,0.20325,0.13869,0.077738,0,6
2949_6,0.055745,0.11463,0.17456,0.22952,0.20466,0.14237,0.078513,0,6
2950_6,0.039419,0.08999,0.15327,0.24326,0.23833,0.15638,0.079357,0,6
2951_6,0.021864,0.068325,0.1443,0.24488,0.25417,0.17518,0.091282,0,6
2952_6,0.074145,0.12695,0.18878,0.2238,0.17729,0.11929,0.08974,0,6
2953_6,0.07295,0.12726,0.18371,0.22338,0.17599,0.13685,0.079872,0,6
2954_6,0.048496,0.095176,0.17324,0.24818,0.21058,0.14315,0.081172,0,6
2955_6,0.025881,0.072137,0.16823,0.25716,0.24146,0.15088,0.084251,0,6
2956_6,0.054312,0.098799,0.18422,0.23008,0.18586,0.14874,0.09798,0,6
2957_6,0.045442,0.091425,0.18583,0.25426,0.21098,0.12929,0.08277,0,6
2958_6,0.041772,0.10541,0.15055,0.20381,0.20437,0.1811,0.11298,0,6
2959_6,0.05404,0.11831,0.19307,0.22219,0.20226,0.13589,0.074239,0,6
2960_6,0.045959,0.10777,0.18225,0.22689,0.20629,0.15055,0.080296,0,6
2961_6,0.026448,0.080457,0.15535,0.22244,0.22745,0.17483,0.11303,0,6
2962_6,0.043295,0.10771,0.16975,0.21357,0.21304,0.16526,0.087381,0,6
2963_6,0.048105,0.12497,0.19268,0.22902,0.19399,0.13281,0.078431,0,6
2964_6,0.014791,0.06841,0.19466,0.27813,0.22557,0.1421,0.076334,0,6
2965_6,0.026533,0.075477,0.161,0.23828,0.24472,0.16332,0.090675,0,6
2966_6,0.041888,0.097031,0.16013,0.22243,0.21076,0.17869,0.089077,0,6
2967_6,0.3258,0.29753,0.17472,0.082734,0.051901,0.034687,0.032631,0,6
2968_6,0.18876,0.25795,0.18698,0.11626,0.098957,0.092597,0.058509,0,6
2969_6,0.080301,0.1567,0.16632,0.15151,0.17282,0.16554,0.10681,0,6
2970_6,0.05742,0.079612,0.1018,0.13176,0.21997,0.24244,0.16699,0,6
2971_6,0.30971,0.21412,0.12419,0.08941,0.081938,0.094306,0.086318,0,6
2972_6,0.11213,0.15734,0.13905,0.13461,0.15891,0.16884,0.12912,0,6
2973_6,0.030728,0.078146,0.13007,0.17616,0.21377,0.21642,0.1547,0,6
2974_6,0.019831,0.053675,0.097303,0.16975,0.23903,0.25436,0.16605,0,6
2975_6,0.016676,0.043466,0.081465,0.15774,0.24112,0.26189,0.19765,0,6
2976_6,0.041258,0.088286,0.12377,0.19215,0.22389,0.20167,0.12897,0,6
2977_6,0.034226,0.073696,0.11179,0.17499,0.23213,0.22606,0.14712,0,6
2978_6,0.067829,0.1264,0.17543,0.19504,0.18551,0.15309,0.096704,0,6
2979_6,0.063025,0.10846,0.16886,0.20404,0.19617,0.1594,0.10005,0,6
2980_6,0.04779,0.094199,0.17072,0.21133,0.21602,0.16105,0.098895,0,6
2981_6,0.072468,0.13558,0.19896,0.22494,0.18857,0.1161,0.063377,0,6
2982_6,0.05113,0.11168,0.19699,0.23358,0.20075,0.13294,0.072928,0,6
2983_6,0.11216,0.14707,0.19142,0.18999,0.15994,0.11044,0.088984,0,6
2984_6,0.07374,0.12414,0.20504,0.22679,0.18833,0.10981,0.072149,0,6
2985_6,0.072206,0.11232,0.18653,0.22034,0.18768,0.12407,0.096848,0,6
2986_6,0.10666,0.16043,0.22034,0.19024,0.14348,0.094974,0.083869,0,6
2987_6,0.044196,0.10165,0.1815,0.22304,0.19034,0.15115,0.10813,0,6
2988_6,0.10248,0.16614,0.23059,0.19863,0.1392,0.093238,0.069731,0,6
2989_6,0.086238,0.15957,0.22566,0.21456,0.16034,0.099148,0.05448,0,6
2990_6,0.051528,0.10859,0.1901,0.23261,0.18428,0.12868,0.10422,0,6
2991_6,0.069717,0.13109,0.21131,0.20538,0.17981,0.11871,0.083984,0,6
2992_6,0.076178,0.13822,0.23586,0.22696,0.15733,0.10105,0.064398,0,6
2993_6,0.060711,0.13774,0.2284,0.22412,0.18213,0.10778,0.059107,0,6
2994_6,0.17601,0.19206,0.18852,0.20811,0.10256,0.063112,0.069641,0,6
2995_6,0.063576,0.12132,0.20397,0.25245,0.17192,0.10967,0.077086,0,6
2996_6,0.035022,0.082974,0.17188,0.26347,0.21309,0.13524,0.09833,0,6
2997_6,0.04193,0.0952,0.1875,0.23233,0.21572,0.13898,0.088344,0,6
2998_6,0.048077,0.10203,0.20753,0.23638,0.20032,0.1266,0.07906,0,6
2999_6,0.34858,0.30651,0.16985,0.099556,0.031879,0.020643,0.022995,0,6
3000_6,0.22318,0.22191,0.20449,0.18329,0.091139,0.048473,0.027518,0,6
3001_6,0.084392,0.1328,0.1963,0.25476,0.16746,0.1,0.064286,0,6
3002_6,0.018863,0.057143,0.1656,0.27517,0.23967,0.14286,0.10069,0,6
3003_6,0.040609,0.055838,0.088683,0.16214,0.25321,0.24097,0.15855,0,6
3004_6,0.0063341,0.13143,0.42571,0.24175,0.089206,0.062813,0.042755,0,6
3005_6,0.061697,0.40796,0.33719,0.10451,0.042559,0.023168,0.022916,0,6
3006_6,0.027273,0.28611,0.40505,0.15303,0.057323,0.037626,0.033586,0,6
3007_6,0.014725,0.18533,0.44732,0.18203,0.069307,0.052805,0.048489,0,6
3008_6,0.093396,0.42287,0.31444,0.097585,0.038689,0.022178,0.010843,0,6
3009_6,0.038903,0.20923,0.31721,0.23691,0.12818,0.044888,0.024688,0,6
3010_6,0.041082,0.14978,0.31768,0.29038,0.13651,0.048482,0.016076,0,6
3011_6,0.04592,0.19585,0.29627,0.19391,0.12061,0.082158,0.065284,0,6
3012_6,0.033071,0.14882,0.27559,0.23806,0.15144,0.084514,0.068504,0,6
3013_6,0.026448,0.15264,0.32368,0.24257,0.13073,0.08539,0.038539,0,6
3014_6,0.011705,0.10254,0.36768,0.29415,0.12163,0.071501,0.030789,0,6
3015_6,0.071661,0.29867,0.31145,0.16262,0.081684,0.041092,0.032824,0,6
3016_6,0.049245,0.24598,0.34224,0.19352,0.098738,0.047018,0.023262,0,6
3017_6,0.031852,0.2358,0.39037,0.20173,0.075556,0.045432,0.019259,0,6
3018_6,0.010503,0.16679,0.44386,0.25156,0.073018,0.03851,0.015754,0,6
3019_6,0.081578,0.3731,0.32166,0.12396,0.061734,0.024743,0.013229,0,6
3020_6,0.048123,0.32225,0.40413,0.14588,0.048627,0.02066,0.01033,0,6
3021_6,0.083625,0.35796,0.37094,0.12881,0.041438,0.014728,0.0024963,0,6
3022_6,0.068387,0.36748,0.38717,0.13358,0.034061,0.0058542,0.0034593,0,6
3023_6,0.054441,0.48169,0.34997,0.074762,0.023833,0.0097842,0.0055193,0,6
3024_6,0.052876,0.4541,0.36965,0.083231,0.026438,0.0093023,0.0044064,0,6
3025_6,0.05774,0.41106,0.3231,0.11769,0.047174,0.028993,0.014251,0,6
3026_6,0.057993,0.44164,0.35886,0.095415,0.031722,0.010657,0.0037175,0,6
3027_6,0.06652,0.47738,0.34947,0.08046,0.018586,0.0051357,0.0024456,0,6
3028_6,0.069261,0.44665,0.35536,0.093735,0.024963,0.0068527,0.0031816,0,6
3029_6,0.055051,0.42924,0.31135,0.13425,0.044664,0.017917,0.0075305,0,6
3030_6,0.066382,0.42394,0.36535,0.10536,0.025899,0.009052,0.0040231,0,6
3031_6,0.018815,0.12535,0.33079,0.28909,0.12459,0.069667,0.041698,0,6
3032_6,0.068947,0.31807,0.33181,0.14382,0.073256,0.039591,0.024508,0,6
3033_6,0.033552,0.20105,0.35072,0.2173,0.1038,0.056619,0.036959,0,6
3034_6,0.011338,0.12942,0.39215,0.25083,0.10509,0.06969,0.041482,0,6
3035_6,0.0090293,0.14623,0.44419,0.22975,0.093554,0.053173,0.024078,0,6
3036_6,0.019145,0.12158,0.3446,0.27076,0.12631,0.079314,0.038289,0,6
3037_6,0.021981,0.23674,0.47423,0.15387,0.061142,0.039919,0.012127,0,6
3038_6,0.015686,0.19363,0.46961,0.18824,0.077451,0.039461,0.015931,0,6
3039_6,0.014275,0.143,0.38001,0.27566,0.098942,0.055624,0.032488,0,6
3040_6,0.046338,0.31718,0.41145,0.13475,0.036485,0.024234,0.029561,0,6
3041_6,0.034284,0.29555,0.43919,0.13413,0.044294,0.030781,0.021772,0,6
3042_6,0.026399,0.30286,0.47519,0.12809,0.040577,0.022733,0.0041555,0,6
3043_6,0.020313,0.26799,0.47186,0.14146,0.058003,0.032061,0.0083211,0,6
3044_6,0.082592,0.39136,0.33443,0.11715,0.04371,0.020839,0.0099111,0,6
3045_6,0.038136,0.34746,0.37438,0.14182,0.048853,0.030907,0.018445,0,6
3046_6,0.057389,0.36749,0.34975,0.13399,0.046552,0.029064,0.015764,0,6
3047_6,0.02008,0.23896,0.43173,0.17785,0.066839,0.0393,0.025244,0,6
3048_6,0.069448,0.30679,0.37802,0.14576,0.050878,0.032053,0.017044,0,6
3049_6,0.10446,0.40162,0.31263,0.10446,0.041075,0.021805,0.013945,0,6
3050_6,0.14701,0.50435,0.24891,0.061685,0.017663,0.011413,0.0089674,0,6
3051_6,0.12487,0.45614,0.26399,0.079386,0.030947,0.020452,0.02422,0,6
3052_6,0.1591,0.44949,0.23083,0.08414,0.033259,0.024572,0.018615,0,6
3053_6,0.13735,0.41901,0.26325,0.093058,0.045036,0.024135,0.018164,0,6
3054_6,0.088345,0.46793,0.29848,0.081607,0.034689,0.015972,0.012977,0,6
3055_6,0.039639,0.36503,0.36503,0.12619,0.056949,0.025339,0.021826,0,6
3056_6,0.036485,0.37081,0.36188,0.12584,0.05659,0.026806,0.021593,0,6
3057_6,0.054801,0.38904,0.35102,0.11479,0.051345,0.021476,0.017527,0,6
3058_6,0.063926,0.46528,0.33542,0.082226,0.029581,0.014039,0.0095262,0,6
3059_6,0.077856,0.35288,0.35718,0.1269,0.042467,0.026036,0.016684,0,6
3060_6,0.11339,0.40576,0.25282,0.13317,0.052566,0.02428,0.018023,0,6
3061_6,0.15496,0.35674,0.21196,0.15216,0.062087,0.037913,0.024173,0,6
3062_6,0.12552,0.32339,0.24818,0.15482,0.074429,0.039938,0.033714,0,6
3063_6,0.095348,0.33796,0.30429,0.13981,0.060139,0.036237,0.026214,0,6
3064_6,0.048975,0.30583,0.36013,0.15598,0.06947,0.03194,0.027682,0,6
3065_6,0.20126,0.48237,0.14584,0.082116,0.041562,0.029471,0.01738,0,6
3066_6,0.16974,0.43641,0.17487,0.095897,0.059231,0.035641,0.028205,0,6
3067_6,0.12946,0.39195,0.25917,0.11188,0.054027,0.030581,0.022936,0,6
3068_6,0.081823,0.36631,0.31042,0.12865,0.060675,0.030967,0.021148,0,6
3069_6,0.17001,0.51225,0.20243,0.060134,0.025984,0.017817,0.011383,0,6
3070_6,0.1508,0.45347,0.24703,0.079357,0.03401,0.020828,0.0145,0,6
3071_6,0.015931,0.25881,0.36145,0.1849,0.096109,0.055367,0.027422,0,6
3072_6,0.017293,0.28145,0.40451,0.14612,0.07193,0.052632,0.026065,0,6
3073_6,0.017893,0.27697,0.40801,0.1502,0.076865,0.050907,0.019153,0,6
3074_6,0.016389,0.29554,0.45352,0.14213,0.049167,0.029823,0.013434,0,6
3075_6,0.098657,0.45635,0.26369,0.12268,0.032541,0.013946,0.012138,0,6
3076_6,0.087843,0.41128,0.25749,0.12409,0.058898,0.034986,0.025422,0,6
3077_6,0.04951,0.22192,0.34984,0.16713,0.094999,0.075396,0.041216,0,6
3078_6,0.035255,0.22517,0.37133,0.2316,0.08106,0.036284,0.0193,0,6
3079_6,0.12813,0.42088,0.1902,0.11268,0.067395,0.046883,0.033831,0,6
3080_6,0.099472,0.24776,0.26042,0.15805,0.09657,0.083377,0.054354,0,6
3081_6,0.084119,0.30199,0.32581,0.1531,0.065261,0.045906,0.023821,0,6
3082_6,0.072772,0.31238,0.30644,0.18936,0.069059,0.032673,0.017327,0,6
3083_6,0.18639,0.5466,0.13479,0.064955,0.038511,0.014121,0.014634,0,6
3084_6,0.13828,0.40361,0.24863,0.12404,0.044085,0.023823,0.017525,0,6
3085_6,0.11688,0.46603,0.28197,0.077672,0.031718,0.015235,0.01049,0,6
3086_6,0.10196,0.41215,0.29774,0.10069,0.050343,0.024917,0.012204,0,6
3087_6,0.13088,0.49232,0.25321,0.070979,0.030204,0.01334,0.0090612,0,6
3088_6,0.13608,0.45173,0.24957,0.089167,0.043478,0.019897,0.010071,0,6
3089_6,0.18141,0.40615,0.23104,0.092215,0.049383,0.026707,0.013102,0,6
3090_6,0.22727,0.41934,0.18313,0.080925,0.047819,0.027325,0.014188,0,6
3091_6,0.050663,0.28839,0.40244,0.16004,0.060795,0.02728,0.010392,0,6
3092_6,0.11943,0.51816,0.25151,0.066318,0.022289,0.012658,0.0096313,0,6
3093_6,0.24638,0.47776,0.16017,0.051974,0.032484,0.021489,0.0097451,0,6
3094_6,0.22378,0.45087,0.15351,0.070774,0.047352,0.029786,0.023931,0,6
3095_6,0.11992,0.33191,0.27822,0.13798,0.071751,0.035876,0.024335,0,6
3096_6,0.087463,0.38206,0.32507,0.12562,0.048811,0.021804,0.0091675,0,6
3097_6,0.13898,0.52552,0.22801,0.062432,0.02253,0.014387,0.0081433,0,6
3098_6,0.18461,0.52165,0.20218,0.049988,0.020539,0.014105,0.006929,0,6
3099_6,0.14502,0.46645,0.23079,0.08631,0.039502,0.022186,0.0097403,0,6
3100_6,0.24205,0.55532,0.14297,0.035742,0.010775,0.0070959,0.0060447,0,6
3101_6,0.067887,0.4532,0.21957,0.1074,0.058605,0.05171,0.041634,0,6
3102_6,0.052417,0.25547,0.28397,0.17099,0.10534,0.078117,0.05369,0,6
3103_6,0.087235,0.3515,0.22077,0.12433,0.093374,0.074699,0.048094,0,6
3104_6,0.099511,0.46387,0.22191,0.086912,0.061713,0.038313,0.027771,0,6
3105_6,0.08483,0.4827,0.25423,0.07364,0.048139,0.028623,0.027843,0,6
3106_6,0.037227,0.42105,0.31528,0.1122,0.058793,0.030552,0.024904,0,6
3107_6,0.026031,0.34897,0.3683,0.13196,0.069845,0.028608,0.026289,0,6
3108_6,0.017213,0.31649,0.40117,0.17018,0.052748,0.024986,0.017213,0,6
3109_6,0.10566,0.34178,0.28282,0.14781,0.061633,0.03682,0.023479,0,6
3110_6,0.088036,0.27795,0.28631,0.15387,0.096134,0.06348,0.034222,0,6
3111_6,0.050973,0.28945,0.34375,0.15779,0.078637,0.046619,0.032787,0,6
3112_6,0.070924,0.32155,0.3425,0.15699,0.05679,0.031802,0.019435,0,6
3113_6,0.17734,0.41743,0.20147,0.10544,0.047764,0.030488,0.020071,0,6
3114_6,0.16832,0.38871,0.20193,0.088981,0.07741,0.046281,0.028375,0,6
3115_6,0.13527,0.39235,0.24791,0.12315,0.05066,0.029103,0.021558,0,6
3116_6,0.019628,0.2345,0.36596,0.15961,0.10744,0.080062,0.0328,0,6
3117_6,0.018435,0.25262,0.40234,0.12382,0.091928,0.077728,0.033134,0,6
3118_6,0.0090113,0.19374,0.42578,0.16621,0.10363,0.069587,0.03204,0,6
3119_6,0.004215,0.14331,0.42518,0.19784,0.11934,0.072972,0.037144,0,6
3120_6,0.0068602,0.1504,0.31873,0.22322,0.15145,0.10528,0.044063,0,6
3121_6,0.0087544,0.13007,0.32491,0.22536,0.15133,0.11256,0.047024,0,6
3122_6,0.018854,0.1722,0.33283,0.16843,0.14128,0.11991,0.046506,0,6
3123_6,0.017166,0.2019,0.34102,0.13887,0.13041,0.11017,0.060466,0,6
3124_6,0.013021,0.15703,0.32995,0.18542,0.14427,0.10208,0.068229,0,6
3125_6,0.0074608,0.10033,0.31309,0.23257,0.17185,0.10599,0.068691,0,6
3126_6,0.012535,0.13917,0.3868,0.25787,0.11358,0.049885,0.040164,0,6
3127_6,0.033767,0.21699,0.43177,0.20648,0.070855,0.02574,0.014392,0,6
3128_6,0.031407,0.30061,0.3497,0.18554,0.084191,0.032198,0.016363,0,6
3129_6,0.02555,0.1915,0.31192,0.21123,0.12472,0.089805,0.045282,0,6
3130_6,0.022111,0.12556,0.31061,0.22559,0.14425,0.11635,0.055541,0,6
3131_6,0.032196,0.14419,0.29884,0.18244,0.13594,0.13456,0.071822,0,6
3132_6,0.054232,0.18221,0.27496,0.22707,0.12975,0.077293,0.054486,0,6
3133_6,0.077504,0.28561,0.33694,0.17665,0.076749,0.030448,0.016105,0,6
3134_6,0.063803,0.35028,0.32816,0.14997,0.062786,0.02847,0.016523,0,6
3135_6,0.055918,0.25972,0.28782,0.16861,0.11524,0.077491,0.035197,0,6
3136_6,0.066016,0.21958,0.2368,0.1791,0.12801,0.093571,0.076923,0,6
3137_6,0.095238,0.29782,0.24888,0.16154,0.094186,0.05788,0.044462,0,6
3138_6,0.11703,0.35913,0.26245,0.13042,0.058382,0.033208,0.039368,0,6
3139_6,0.032556,0.22165,0.36815,0.17282,0.08166,0.065654,0.057515,0,6
3140_6,0.079004,0.49598,0.27638,0.081414,0.031869,0.018747,0.016604,0,6
3141_6,0.090812,0.4498,0.24554,0.083888,0.061784,0.03755,0.030626,0,6
3142_6,0.10318,0.4851,0.22446,0.081019,0.053503,0.032611,0.020127,0,6
3143_6,0.094474,0.51515,0.22002,0.070792,0.046091,0.031322,0.022154,0,6
3144_6,0.094203,0.5722,0.22386,0.05176,0.02795,0.016563,0.013458,0,6
3145_6,0.049852,0.35893,0.28995,0.13231,0.077877,0.054433,0.036648,0,6
3146_6,0.041371,0.36371,0.3198,0.12995,0.076142,0.043147,0.025888,0,6
3147_6,0.027607,0.34558,0.34829,0.13976,0.087503,0.039684,0.011585,0,6
3148_6,0.034759,0.32708,0.34634,0.15304,0.090023,0.03901,0.0097524,0,6
3149_6,0.032258,0.32525,0.34791,0.16236,0.082645,0.036524,0.013063,0,6
